O,And the concept it left the door wide open to go like in a different direction .
O,Yeah .
O,So I would either be a part of it and you are .
O,Yeah but it's and it's like .
O,It's a tremendous hit on a network show .
O,And that doesn't happen that much anymore .
O,Yeah .
O,Network gets it .
O,We're a dying breed kinda right .
O,No absolutely .
O,Yeah .
O,And it keeps winning all these prizes because it's so emotional .
O,People are acting that get out of the chain and perhaps solve and I'm sorry if I didn't I apologize if you did you did you did .
O,I mean I know who he is now because I watch the show .
O,It's very good and it's funny .
O,He is the best .
O,Yeah it's great .
O,And he was also in that thing on HBO right .
O,He was he was asked on the neck which I haven't seen but everybody raves about .
O,But OK .
O,So you never made a record .
O,You were on Ryan's record but you guys never did a record together .
O,Did didn't ever did any of his songs .
O,No .
O,But I would sing on his records .
O,It's weird that he never wrote the songs for you .
O,OK .
O,So .
O,No comment .
O,But you're you are going to return to music .
O,I am .
O,Yeah .
O,And what are your ideas about that for yourself .
O,I mean I think the great thing about not having any sort of expectation in the outside world is it gives you the utmost freedom to do whatever you want .
O,Are you in the studio .
O,I'm going to during our hiatus .
O,And you're writing songs .
O,I have a good handful .
O,Yeah .
O,Right now .
O,Yeah .
O,And how are they .
O,Are they personal .
O,How are they different how .
O,Yeah they're very personal .
O,But I mean I feel like I've lived a life in the last 10 years I have plenty to say .
O,Yeah I think I've also like like you you write a country record .
O,I could write a country record .
O,It is it'll be like a nouveau country right .
O,Yeah .
O,Be like sure Jason is boring .
O,Yeah but Zac I love Jason such a great guy .
O,He really is .
O,Have you had him .
O,I have .
O,That was that was a big show .
O,I got to listen to that .
O,I was in that .
O,That's a great thing because not unlike most things like I had to catch up on him .
O,But we were in Minneapolis together like we were both on that that live radio show which .
O,Oh wow .
O,So I took that opportunity to interview him .
O,So he had been on the road and he performed on you know I did comedy or whatever I did on that show and he sang and then that night I was going to record him because I got a thing they travel with when I do him on the road .
O,And I was it was like twelve thirty at night .
O,We were in a hotel room and I was and he was beat you know from the road .
O,Sure .
O,But we had this great conversation .
O,Then he performed that song elephant .
O,Oh but like literally I was in the hotel room I could holding cry thinking that I was holding a mike to his mouth and holding one to the guitar while he sang that in front of him .
O,I recorded it like that .
O,And he was intense man .
O,He's so special .
O,He's such a special rider .
O,No kidding .
O,Yeah .
O,So yeah it's such a talent .
O,He went on tour with Ryan and I met him and this was years ago with his band then .
O,Well he wasn't .
O,Yeah he was solo the show from that .
O,I mean I think he about that song .
O,No I remember because Ryan was gonna produce that record at one point in time the a whole thing .
O,So I heard those demo .
O,Oh yeah .
O,And just remember thinking like and watching him play some of them onstage .
O,It was his .
O,He is an artist for this generation this great .
O,Oh yeah yeah yeah .
O,So you should get him involved .
O,Your record .
O,You Jason come out and do it .
O,I mean I I .
O,He's a he's a busy gentleman and I'm gonna work with my husband .
O,Yeah .
O,Yeah .
O,Are you the one that wants to work with you .
O,But I am I want to make music with Taylor .
O,I want to make music with Mike .
O,I mean I have like a home like Blake like there's so many friends of ours yeah that that does world this is a whole world unto itself .
O,It is .
O,Yeah .
O,There is a whole there's such an incredible scene of like young musicians here in Los Angeles .
O,Oh no kidding .
O,Yeah .
O,Yeah definitely tap into it .
O,Yeah .
O,Blake's Great great .
O,Yeah he's he's a prodigy .
O,He's a genius .
O,Yeah .
O,Jean great producer .
O,Yeah .
O,Well I'm excited to hear what songs you have about your life .
O,Yeah when .
O,What's a what do you think .
O,When are you gonna get that .
O,I mean our hiatus is like March through June so hopefully if something out this year and you've got a studio at the house .
O,No you don't go to like kind of like east west or some cool studio out here .
O,Get some flowers .
O,Yeah .
O,Get some of the fellows then .
O,Do they record do it up .
O,Well bring some ladies too if you can .
O,Sure .
O,Yeah I include them too .
O,Okay .
O,Good talking to Amanda too .
O,Thanks for that .
O,Yeah .
O,Okay .
O,That was that was .
O,That was great .
O,We dished a bit okay .
O,You know she dished a bit .
O,You know but relationships are tough man crazy and sometimes fucked up but I was nice to learn more about her .
O,This is us is the show she's on obviously and of course many people love it .
O,Airs Tuesday nights at 9:00 p.m. Eastern on NBC .
O,And don't forget grab yourself a vinyl copy of my standup special too real as well as posters T-shirts mugs books whatever that pod swag dot com slash WTI .
O,Or click on the merch link at WTI pod dot com .
O,Also tour dates WTS podcast slash tour .
O,I'm gonna be in the UK and out shortly be announcing a few club dates here in the States .
O,All right .
O,So let's let's play some guitar with my echo plank in my WoW pad .
O,While .
O,Michelle .
O,Boom our lives .
